x_km,y_km,month,wind_ms
96,13,1,7.89
97,13,1,7.29
98,13,1,6.42
99,13,1,8.41
0,14,1,5.55
1,14,1,8.0
2,14,1,7.75
3,14,1,7.54
4,14,1,7.2
5,14,1,7.34
6,14,1,7.43
7,14,1,8.66
8,14,1,8.23
9,14,1,5.44
10,14,1,8.44
11,14,1,7.59
12,14,1,6.16
13,14,1,9.91
14,14,1,7.31
15,14,1,7.8
16,14,1,9.13
17,14,1,8.48
18,14,1,8.21
19,14,1,7.42
20,14,1,9.24
21,14,1,7.99
22,14,1,7.9
23,14,1,7.58
24,14,1,7.43
25,14,1,8.8
26,14,1,10.6
27,14,1,9.28
28,14,1,7.43
29,14,1,8.69
30,14,1,9.88
31,14,1,8.34
32,14,1,8.97
33,14,1,8.22
34,14,1,7.58
35,14,1,7.95
36,14,1,8.47
37,14,1,7.17
38,14,1,9.48
39,14,1,7.28
40,14,1,8.21
41,14,1,8.75
42,14,1,6.64
43,14,1,10.17
44,14,1,6.9
45,14,1,8.42
46,14,1,8.55
47,14,1,6.4
48,14,1,8.15
49,14,1,8.68
50,14,1,8.3
51,14,1,8.42
52,14,1,8.47
53,14,1,7.62
54,14,1,7.93
55,14,1,8.7
56,14,1,9.37
57,14,1,8.37
58,14,1,7.65
59,14,1,6.33
60,14,1,8.46
61,14,1,7.7
62,14,1,8.82
63,14,1,9.4
64,14,1,9.66
65,14,1,8.15
66,14,1,7.13
67,14,1,7.61
68,14,1,8.7
69,14,1,8.21
70,14,1,7.51
71,14,1,7.25
72,14,1,8.53
73,14,1,7.01
74,14,1,8.4
75,14,1,8.96
76,14,1,6.64
77,14,1,8.11
78,14,1,8.24
79,14,1,8.23
80,14,1,7.92
81,14,1,7.55
82,14,1,7.41
83,14,1,8.59
84,14,1,7.39
85,14,1,7.35
86,14,1,8.02
87,14,1,6.79
88,14,1,7.0
89,14,1,6.86
90,14,1,6.91
91,14,1,8.27
92,14,1,6.75
93,14,1,7.2
94,14,1,7.03
95,14,1,7.12
96,14,1,8.15
97,14,1,7.41
98,14,1,7.64
99,14,1,7.53
0,15,1,7.86
1,15,1,7.86
2,15,1,8.74
3,15,1,9.5
4,15,1,7.58
5,15,1,7.91
6,15,1,6.76
7,15,1,7.82
8,15,1,8.18
9,15,1,8.09
10,15,1,9.32
11,15,1,7.47
12,15,1,6.67
13,15,1,7.47
14,15,1,7.29
15,15,1,8.54
16,15,1,7.85
17,15,1,8.34
18,15,1,9.17
19,15,1,6.25
20,15,1,8.78
21,15,1,8.55
22,15,1,6.85
23,15,1,8.1
24,15,1,8.76
25,15,1,7.35
26,15,1,9.77
27,15,1,8.57
28,15,1,9.25
29,15,1,8.19
30,15,1,7.17
31,15,1,7.8
32,15,1,8.17
33,15,1,7.78
34,15,1,9.07
35,15,1,6.2
36,15,1,8.05
37,15,1,9.13
38,15,1,7.91
39,15,1,7.18
40,15,1,6.86
41,15,1,8.47
42,15,1,8.27
43,15,1,6.5
44,15,1,8.93
45,15,1,7.35
46,15,1,9.08
47,15,1,8.61
48,15,1,7.99
49,15,1,8.73
50,15,1,8.48
51,15,1,8.54
52,15,1,6.77
53,15,1,9.41
54,15,1,8.65
55,15,1,9.21
56,15,1,8.44
57,15,1,8.48
58,15,1,7.81
59,15,1,8.81
60,15,1,8.12
61,15,1,9.74
62,15,1,7.23
63,15,1,7.93
64,15,1,9.03
65,15,1,7.84
66,15,1,7.71
67,15,1,8.86
68,15,1,8.26
69,15,1,8.83
70,15,1,7.1
71,15,1,7.68
72,15,1,8.9
73,15,1,8.41
74,15,1,8.71
75,15,1,7.76
76,15,1,8.22
77,15,1,7.96
78,15,1,8.77
79,15,1,6.65
80,15,1,7.04
81,15,1,7.33
82,15,1,7.25
83,15,1,7.6
84,15,1,8.28
85,15,1,7.87
86,15,1,7.38
87,15,1,7.74
88,15,1,7.34
89,15,1,7.69
90,15,1,7.59
91,15,1,6.79
92,15,1,9.6
93,15,1,9.4
94,15,1,7.03
95,15,1,5.74
96,15,1,6.99
97,15,1,6.62
98,15,1,7.12
99,15,1,8.11
0,16,1,6.59
1,16,1,7.92
2,16,1,7.71
3,16,1,6.13
4,16,1,7.63
5,16,1,8.61
6,16,1,6.94
7,16,1,8.75
8,16,1,8.63
9,16,1,7.17
10,16,1,9.21
11,16,1,8.54
12,16,1,6.99
13,16,1,6.56
14,16,1,7.6
15,16,1,7.93
16,16,1,9.05
17,16,1,8.75
18,16,1,10.17
19,16,1,8.16
20,16,1,8.08
21,16,1,8.97
22,16,1,9.47
23,16,1,9.75
24,16,1,7.67
25,16,1,7.76
26,16,1,7.71
27,16,1,10.7
28,16,1,8.39
29,16,1,7.26
30,16,1,9.24
31,16,1,8.06
32,16,1,8.28
33,16,1,7.15
34,16,1,8.34
35,16,1,7.68
36,16,1,7.97
37,16,1,8.51
38,16,1,9.1
39,16,1,8.51
40,16,1,7.56
41,16,1,8.0
42,16,1,7.93
43,16,1,10.26
44,16,1,8.1
45,16,1,9.35
46,16,1,7.63
47,16,1,7.31
48,16,1,9.32
49,16,1,7.94
50,16,1,8.5
51,16,1,7.75
52,16,1,9.85
53,16,1,8.66
54,16,1,8.55
55,16,1,7.82
56,16,1,8.07
57,16,1,9.55
58,16,1,8.77
59,16,1,10.56
60,16,1,7.89
61,16,1,7.06
62,16,1,7.83
63,16,1,8.83
64,16,1,10.08
65,16,1,9.25
66,16,1,9.15
67,16,1,8.74
68,16,1,7.9
69,16,1,9.65
70,16,1,7.6
71,16,1,7.96
72,16,1,8.02
73,16,1,8.79
74,16,1,10.03
75,16,1,8.1
76,16,1,7.9
77,16,1,10.23
78,16,1,8.62
79,16,1,7.77
80,16,1,8.06
81,16,1,6.68
82,16,1,7.86
83,16,1,8.22
84,16,1,7.76
85,16,1,6.51
86,16,1,8.83
87,16,1,8.09
88,16,1,7.44
89,16,1,6.44
90,16,1,7.62
91,16,1,5.86
92,16,1,6.84
93,16,1,6.19
94,16,1,9.41
95,16,1,9.15
96,16,1,6.38
97,16,1,7.12
98,16,1,7.46
99,16,1,5.93
0,17,1,9.74
1,17,1,8.6
2,17,1,8.88
3,17,1,8.61
4,17,1,6.73
5,17,1,7.13
6,17,1,7.38
7,17,1,8.03
8,17,1,6.29
9,17,1,8.01
10,17,1,9.14
11,17,1,8.22
12,17,1,8.45
13,17,1,9.53
14,17,1,7.73
15,17,1,8.67
16,17,1,8.83
17,17,1,9.09
18,17,1,8.32
19,17,1,7.41
20,17,1,8.5
21,17,1,9.08
22,17,1,9.91
23,17,1,7.74
24,17,1,7.89
25,17,1,8.45
26,17,1,9.65
27,17,1,12.31
28,17,1,8.29
29,17,1,8.6
30,17,1,6.82
31,17,1,9.22
32,17,1,9.06
33,17,1,8.84
34,17,1,6.79
35,17,1,8.17
36,17,1,8.5
37,17,1,8.21
38,17,1,7.1
39,17,1,8.66
40,17,1,8.69
41,17,1,8.72
42,17,1,7.63
43,17,1,9.75
44,17,1,7.27
45,17,1,7.25
46,17,1,8.21
47,17,1,9.57
48,17,1,8.35
49,17,1,9.5
50,17,1,7.36
51,17,1,7.77
52,17,1,8.74
53,17,1,8.67
54,17,1,9.24
55,17,1,8.58
56,17,1,6.99
57,17,1,7.84
58,17,1,7.37
59,17,1,8.44
60,17,1,9.46
61,17,1,9.0
62,17,1,8.33
63,17,1,9.68
64,17,1,8.94
65,17,1,7.48
66,17,1,8.93
67,17,1,8.24
68,17,1,7.26
69,17,1,7.66
70,17,1,8.28
71,17,1,8.45
72,17,1,8.5
73,17,1,9.57
74,17,1,8.64
75,17,1,8.38
76,17,1,9.37
77,17,1,8.34
78,17,1,9.77
79,17,1,8.14
80,17,1,8.77
81,17,1,7.59
82,17,1,8.66
83,17,1,7.91
84,17,1,7.84
85,17,1,7.71
86,17,1,8.82
87,17,1,8.77
88,17,1,6.32
89,17,1,7.68
90,17,1,7.01
91,17,1,8.01
92,17,1,7.72
93,17,1,9.09
94,17,1,9.16
95,17,1,8.56
96,17,1,7.44
97,17,1,5.92
98,17,1,7.22
99,17,1,7.8
0,18,1,7.71
1,18,1,8.14
2,18,1,7.69
3,18,1,8.42
4,18,1,7.6
5,18,1,8.56
6,18,1,9.02
7,18,1,7.98
8,18,1,8.35
9,18,1,8.43
10,18,1,8.9
11,18,1,9.57
12,18,1,7.66
13,18,1,8.25
14,18,1,9.37
15,18,1,8.65
16,18,1,6.73
17,18,1,9.49
18,18,1,8.15
19,18,1,9.66
20,18,1,8.22
21,18,1,8.91
22,18,1,8.24
23,18,1,9.91
24,18,1,9.34
25,18,1,8.3
26,18,1,8.36
27,18,1,8.47
28,18,1,7.9
29,18,1,7.87
30,18,1,8.49
31,18,1,9.84
32,18,1,9.22
33,18,1,9.41
34,18,1,7.89
35,18,1,8.13
36,18,1,8.46
37,18,1,8.62
38,18,1,8.81
39,18,1,8.82
40,18,1,7.23
41,18,1,7.73
42,18,1,8.08
43,18,1,7.76
44,18,1,7.07
45,18,1,8.16
46,18,1,7.66
47,18,1,8.85
48,18,1,8.52
49,18,1,8.58
50,18,1,8.23
51,18,1,7.73
52,18,1,7.37
53,18,1,7.77
54,18,1,6.96
55,18,1,7.5
56,18,1,7.01
57,18,1,7.78
58,18,1,7.98
59,18,1,8.5
60,18,1,8.68
61,18,1,7.51
62,18,1,6.38
63,18,1,7.29
64,18,1,8.07
65,18,1,8.0
66,18,1,6.96
67,18,1,8.95
68,18,1,9.11
69,18,1,8.06
70,18,1,7.38
71,18,1,9.54
72,18,1,8.22
73,18,1,10.35
74,18,1,7.24
75,18,1,8.78
76,18,1,7.98
77,18,1,9.21
78,18,1,8.92
79,18,1,8.11
80,18,1,8.04
81,18,1,8.82
82,18,1,8.89
83,18,1,9.15
84,18,1,8.87
85,18,1,8.75
86,18,1,7.55
87,18,1,7.65
88,18,1,8.23
89,18,1,7.65
90,18,1,6.22
91,18,1,7.51
92,18,1,6.97
93,18,1,8.16
94,18,1,6.39
95,18,1,6.92
96,18,1,7.49
97,18,1,8.0
98,18,1,7.43
99,18,1,7.74
0,19,1,6.52
1,19,1,7.54
2,19,1,7.52
3,19,1,9.14
4,19,1,8.55
5,19,1,6.68
6,19,1,9.46
7,19,1,7.69
8,19,1,7.94
9,19,1,7.81
10,19,1,7.53
11,19,1,8.14
12,19,1,6.04
13,19,1,8.24
14,19,1,7.9
15,19,1,9.31
16,19,1,7.68
17,19,1,8.82
18,19,1,7.37
19,19,1,7.96
20,19,1,8.9
21,19,1,10.39
22,19,1,7.8
23,19,1,8.15
24,19,1,7.12
25,19,1,8.09
26,19,1,9.8
27,19,1,9.23
28,19,1,9.01
29,19,1,9.82
30,19,1,9.74
31,19,1,8.93
32,19,1,8.14
33,19,1,8.27
34,19,1,9.61
35,19,1,9.83
36,19,1,10.33
37,19,1,9.11
38,19,1,9.06
39,19,1,7.29
40,19,1,7.89
41,19,1,9.55
42,19,1,9.27
43,19,1,8.88
44,19,1,9.42
45,19,1,8.12
46,19,1,7.8
47,19,1,8.1
48,19,1,7.98
49,19,1,8.64
50,19,1,6.08
51,19,1,7.11
52,19,1,9.23
53,19,1,8.37
54,19,1,7.93
55,19,1,8.82
56,19,1,8.43
57,19,1,8.94
58,19,1,8.24
59,19,1,8.34
60,19,1,8.52
61,19,1,10.91
62,19,1,8.73
63,19,1,7.76
64,19,1,8.47
65,19,1,5.92
66,19,1,8.96
67,19,1,9.09
68,19,1,8.32
69,19,1,7.12
70,19,1,8.87
71,19,1,7.42
72,19,1,8.4
73,19,1,7.39
74,19,1,9.32
75,19,1,9.74
76,19,1,8.52
77,19,1,9.56
78,19,1,8.6
79,19,1,9.2
80,19,1,7.97
81,19,1,8.98
82,19,1,7.88
83,19,1,5.87
84,19,1,8.9
85,19,1,8.29
86,19,1,8.77
87,19,1,9.01
88,19,1,6.81
89,19,1,8.16
90,19,1,8.07
91,19,1,6.84
92,19,1,7.74
93,19,1,7.07
94,19,1,6.04
95,19,1,6.3
96,19,1,7.33
97,19,1,7.44
98,19,1,8.31
99,19,1,8.68
0,20,1,6.93
1,20,1,7.61
2,20,1,7.16
3,20,1,7.83
4,20,1,8.63
5,20,1,7.8
6,20,1,9.09
7,20,1,7.12
8,20,1,9.11
9,20,1,9.28
10,20,1,8.9
11,20,1,8.28
12,20,1,7.35
13,20,1,9.29
14,20,1,7.81
15,20,1,9.21
16,20,1,7.41
17,20,1,9.93
18,20,1,9.63
19,20,1,9.04
20,20,1,7.2
21,20,1,7.98
22,20,1,9.92
23,20,1,7.46
24,20,1,9.1
25,20,1,9.71
26,20,1,8.35
27,20,1,6.98
28,20,1,7.8
29,20,1,8.57
30,20,1,8.43
31,20,1,7.52
32,20,1,8.56
33,20,1,8.71
34,20,1,8.72
35,20,1,8.92
36,20,1,8.41
37,20,1,8.51
38,20,1,9.27
39,20,1,7.89
40,20,1,7.64
41,20,1,8.15
42,20,1,9.02
43,20,1,7.76
44,20,1,9.2
45,20,1,9.04
46,20,1,9.29
47,20,1,8.1
48,20,1,9.22
49,20,1,9.02
50,20,1,8.57
51,20,1,6.66
52,20,1,9.1
53,20,1,7.13
54,20,1,8.89
55,20,1,6.8
56,20,1,9.2
57,20,1,7.61
58,20,1,10.41
59,20,1,10.06
60,20,1,7.42
61,20,1,10.31
62,20,1,9.91
63,20,1,9.74
64,20,1,9.45
65,20,1,9.94
66,20,1,7.39
67,20,1,10.27
68,20,1,8.98
69,20,1,8.71
70,20,1,8.84
71,20,1,9.16
72,20,1,10.58
73,20,1,9.54
74,20,1,9.97
75,20,1,7.26
76,20,1,8.8
77,20,1,8.96
78,20,1,8.3
79,20,1,9.85
80,20,1,7.13
81,20,1,9.3
82,20,1,7.0
83,20,1,5.89
84,20,1,7.78
85,20,1,7.59
86,20,1,8.31
87,20,1,8.73
88,20,1,7.67
89,20,1,7.39
90,20,1,7.14
91,20,1,6.09
92,20,1,7.46
93,20,1,8.28
94,20,1,8.17
95,20,1,6.9
96,20,1,7.3
97,20,1,8.32
98,20,1,7.14
99,20,1,8.45
0,21,1,9.05
1,21,1,6.48
2,21,1,9.76
3,21,1,8.2
4,21,1,7.2
5,21,1,8.58
6,21,1,7.56
7,21,1,9.06
8,21,1,7.73
9,21,1,8.37
10,21,1,8.1
11,21,1,8.01
12,21,1,9.63
13,21,1,7.7
14,21,1,8.15
15,21,1,8.7
16,21,1,6.72
17,21,1,9.29
18,21,1,7.48
19,21,1,8.83
20,21,1,8.35
21,21,1,7.16
22,21,1,7.7
23,21,1,9.2
24,21,1,8.25
25,21,1,9.64
26,21,1,7.4
27,21,1,9.37
28,21,1,8.94
29,21,1,7.68
30,21,1,7.64
31,21,1,7.99
32,21,1,9.47
33,21,1,10.32
34,21,1,9.56
35,21,1,8.89
36,21,1,8.76
37,21,1,8.49
38,21,1,8.29
39,21,1,8.73
40,21,1,8.77
41,21,1,9.62
42,21,1,9.2
43,21,1,8.81
44,21,1,6.59
45,21,1,8.74
46,21,1,8.33
47,21,1,9.14
48,21,1,6.65
49,21,1,8.35
50,21,1,8.96
51,21,1,8.9
52,21,1,9.06
53,21,1,7.17
54,21,1,8.23
55,21,1,7.23
56,21,1,8.19
57,21,1,7.88
58,21,1,9.16
59,21,1,7.8
60,21,1,8.79
61,21,1,8.46
62,21,1,8.28
63,21,1,8.97
64,21,1,9.14
65,21,1,11.13
66,21,1,8.82
67,21,1,7.33
68,21,1,8.49
69,21,1,6.99
70,21,1,8.61
71,21,1,9.43
72,21,1,9.0
73,21,1,9.57
74,21,1,9.77
75,21,1,7.76
76,21,1,9.47
77,21,1,9.89
78,21,1,7.31
79,21,1,7.7
80,21,1,7.73
81,21,1,9.05
82,21,1,6.74
83,21,1,9.02
84,21,1,7.73
85,21,1,8.23
86,21,1,9.32
87,21,1,6.57
88,21,1,9.58
89,21,1,8.08
90,21,1,8.43
91,21,1,9.81
92,21,1,7.22
93,21,1,8.86
94,21,1,8.25
95,21,1,8.29
96,21,1,7.92
97,21,1,6.87
98,21,1,7.0
99,21,1,7.21
0,22,1,8.14
1,22,1,8.51
2,22,1,8.9
3,22,1,7.32
4,22,1,8.81
5,22,1,9.24
6,22,1,7.92
7,22,1,7.32
8,22,1,8.81
9,22,1,6.63
10,22,1,9.62
11,22,1,8.31
12,22,1,9.45
13,22,1,7.35
14,22,1,8.15
15,22,1,7.63
16,22,1,8.84
17,22,1,8.27
18,22,1,8.22
19,22,1,8.4
20,22,1,9.5
21,22,1,8.43
22,22,1,8.9
23,22,1,9.77
24,22,1,8.71
25,22,1,9.11
26,22,1,7.06
27,22,1,10.24
28,22,1,9.18
29,22,1,6.74
30,22,1,7.82
31,22,1,7.55
32,22,1,6.88
33,22,1,7.44
34,22,1,9.8
35,22,1,8.05
36,22,1,7.68
37,22,1,7.88
38,22,1,7.21
39,22,1,6.98
40,22,1,8.0
41,22,1,9.56
42,22,1,7.79
43,22,1,8.89
44,22,1,9.62
45,22,1,6.66
46,22,1,10.36
47,22,1,7.63
48,22,1,9.13
49,22,1,9.71
50,22,1,9.11
51,22,1,7.21
52,22,1,9.01
53,22,1,9.55
54,22,1,8.05
55,22,1,9.0
56,22,1,9.05
57,22,1,5.93
58,22,1,9.32
59,22,1,9.35
60,22,1,8.81
61,22,1,8.55
62,22,1,7.59
63,22,1,9.6
64,22,1,9.46
65,22,1,9.25
66,22,1,8.94
67,22,1,9.15
68,22,1,8.85
69,22,1,7.92
70,22,1,7.82
71,22,1,9.47
72,22,1,8.87
73,22,1,9.44
74,22,1,7.51
75,22,1,8.56
76,22,1,9.73
77,22,1,9.23
78,22,1,8.65
79,22,1,8.48
80,22,1,8.73
81,22,1,7.89
82,22,1,8.67
83,22,1,8.35
84,22,1,8.09
85,22,1,8.22
86,22,1,8.34
87,22,1,9.14
88,22,1,9.45
89,22,1,6.51
90,22,1,7.38
91,22,1,9.4
92,22,1,7.68
93,22,1,7.84
94,22,1,7.27
95,22,1,6.96
96,22,1,7.84
97,22,1,7.35
98,22,1,9.56
99,22,1,5.9
0,23,1,7.52
1,23,1,9.6
2,23,1,8.78
3,23,1,7.04
4,23,1,7.94
5,23,1,6.83
6,23,1,7.94
7,23,1,8.62
8,23,1,7.45
9,23,1,6.73
10,23,1,7.75
11,23,1,7.36
12,23,1,8.88
13,23,1,8.61
14,23,1,9.47
15,23,1,8.73
16,23,1,9.44
17,23,1,9.09
18,23,1,9.26
19,23,1,8.48
20,23,1,10.09
21,23,1,7.47
22,23,1,9.26
23,23,1,8.23
24,23,1,9.14
25,23,1,9.22
26,23,1,8.74
27,23,1,7.68
28,23,1,8.03
29,23,1,8.27
30,23,1,8.97
31,23,1,7.91
32,23,1,8.73
33,23,1,8.28
34,23,1,7.3
35,23,1,9.34
36,23,1,8.65
37,23,1,7.75
38,23,1,8.98
39,23,1,6.87
40,23,1,6.6
41,23,1,9.11
42,23,1,7.91
43,23,1,7.3
44,23,1,9.14
45,23,1,8.48
46,23,1,7.94
47,23,1,8.17
48,23,1,8.06
49,23,1,6.72
50,23,1,6.39
51,23,1,9.41
52,23,1,8.45
53,23,1,9.77
54,23,1,9.15
55,23,1,8.04
56,23,1,9.07
57,23,1,8.17
58,23,1,9.08
59,23,1,8.8
60,23,1,7.18
61,23,1,8.53
62,23,1,9.54
63,23,1,9.06
64,23,1,8.83
65,23,1,9.35
66,23,1,9.19
67,23,1,8.15
68,23,1,9.72
69,23,1,11.39
70,23,1,10.73
71,23,1,9.88
72,23,1,9.8
73,23,1,7.97
74,23,1,8.25
75,23,1,9.18
76,23,1,9.65
77,23,1,10.26
78,23,1,8.63
79,23,1,9.77
80,23,1,8.37
81,23,1,10.03
82,23,1,9.33
83,23,1,7.57
84,23,1,7.47
85,23,1,7.71
86,23,1,8.22
87,23,1,7.82
88,23,1,8.24
89,23,1,10.2
90,23,1,6.83
91,23,1,7.82
92,23,1,8.38
93,23,1,7.84
94,23,1,8.07
95,23,1,6.95
96,23,1,7.03
97,23,1,8.69
98,23,1,7.11
99,23,1,9.58
0,24,1,7.86
1,24,1,6.05
2,24,1,8.05
3,24,1,7.24
4,24,1,7.86
5,24,1,6.94
6,24,1,9.99
7,24,1,8.48
8,24,1,8.12
9,24,1,7.97
10,24,1,8.3
11,24,1,7.82
12,24,1,6.74
13,24,1,9.08
14,24,1,7.76
15,24,1,7.66
16,24,1,7.35
17,24,1,8.28
18,24,1,9.22
19,24,1,9.0
20,24,1,7.36
21,24,1,8.48
22,24,1,9.5
23,24,1,8.73
24,24,1,8.34
25,24,1,8.71
26,24,1,9.29
27,24,1,8.27
28,24,1,8.16
29,24,1,7.99
30,24,1,8.74
31,24,1,8.65
32,24,1,9.36
33,24,1,10.68
34,24,1,8.44
35,24,1,8.75
36,24,1,7.9
37,24,1,6.7
38,24,1,7.82
39,24,1,8.3
40,24,1,7.92
41,24,1,7.39
42,24,1,9.11
43,24,1,8.94
44,24,1,8.56
45,24,1,8.23
46,24,1,9.76
47,24,1,9.05
48,24,1,7.32
49,24,1,7.72
50,24,1,8.43
51,24,1,7.8
52,24,1,7.44
53,24,1,8.66
54,24,1,8.58
55,24,1,10.11
56,24,1,7.71
57,24,1,10.55
58,24,1,9.16
59,24,1,9.43
60,24,1,10.89
61,24,1,9.07
62,24,1,9.51
63,24,1,7.96
64,24,1,9.1
65,24,1,8.96
66,24,1,10.08
67,24,1,9.52
68,24,1,11.22
69,24,1,7.98
70,24,1,8.58
71,24,1,8.5
72,24,1,8.75
73,24,1,8.54
74,24,1,9.33
75,24,1,10.42
76,24,1,8.85
77,24,1,10.51
78,24,1,8.57
79,24,1,10.38
80,24,1,9.34
81,24,1,9.0
82,24,1,6.82
83,24,1,8.48
84,24,1,8.82
85,24,1,7.98
86,24,1,8.74
87,24,1,7.07
88,24,1,7.86
89,24,1,7.19
90,24,1,8.23
91,24,1,8.43
92,24,1,7.66
93,24,1,8.33
94,24,1,8.6
95,24,1,5.96
96,24,1,8.42
97,24,1,8.67
98,24,1,7.11
99,24,1,7.63
0,25,1,9.69
1,25,1,8.39
2,25,1,8.28
3,25,1,7.53
4,25,1,7.32
5,25,1,7.58
6,25,1,8.95
7,25,1,7.92
8,25,1,7.04
9,25,1,8.24
10,25,1,8.38
11,25,1,8.45
12,25,1,7.34
13,25,1,7.67
14,25,1,8.28
15,25,1,8.5
16,25,1,8.2
17,25,1,9.25
18,25,1,8.22
19,25,1,9.85
20,25,1,8.21
21,25,1,8.78
22,25,1,8.02
23,25,1,8.24
24,25,1,9.4
25,25,1,8.79
26,25,1,8.36
27,25,1,8.17
28,25,1,8.35
29,25,1,8.55
30,25,1,8.29
31,25,1,8.24
32,25,1,8.98
33,25,1,9.54
34,25,1,8.11
35,25,1,8.12
36,25,1,7.16
37,25,1,8.95
38,25,1,9.92
39,25,1,7.98
40,25,1,8.26
41,25,1,8.69
42,25,1,9.79
43,25,1,8.53
44,25,1,8.93
45,25,1,8.4
46,25,1,9.91
47,25,1,8.15
48,25,1,9.05
49,25,1,8.41
50,25,1,7.91
51,25,1,8.62
52,25,1,7.77
53,25,1,7.46
54,25,1,9.32
55,25,1,8.08
56,25,1,7.95
57,25,1,7.45
58,25,1,9.78
59,25,1,9.31
60,25,1,8.65
61,25,1,7.41
62,25,1,8.47
63,25,1,9.57
64,25,1,8.08
65,25,1,7.39
66,25,1,11.4
67,25,1,9.33
68,25,1,9.55
69,25,1,10.27
70,25,1,9.05
71,25,1,9.36
72,25,1,10.52
73,25,1,9.95
74,25,1,9.68
75,25,1,9.84
76,25,1,9.75
77,25,1,9.8
78,25,1,9.29
79,25,1,9.9
80,25,1,9.51
81,25,1,7.65
82,25,1,8.19
83,25,1,9.05
84,25,1,8.32
85,25,1,9.79
86,25,1,8.54
87,25,1,9.52
88,25,1,8.25
89,25,1,8.81
90,25,1,9.0
91,25,1,7.17
92,25,1,6.77
93,25,1,7.33
94,25,1,8.47
95,25,1,7.63
96,25,1,7.17
97,25,1,7.64
98,25,1,8.3
99,25,1,8.82
0,26,1,7.48
1,26,1,9.1
2,26,1,8.41
3,26,1,8.44
4,26,1,7.65
5,26,1,7.5
6,26,1,6.66
7,26,1,8.35
8,26,1,9.15
9,26,1,7.43
10,26,1,6.9
11,26,1,8.37
12,26,1,7.27
13,26,1,7.59
14,26,1,10.4
15,26,1,8.24
16,26,1,7.91
17,26,1,8.03
18,26,1,9.51
19,26,1,10.38
20,26,1,8.95
21,26,1,9.33
22,26,1,7.77
23,26,1,8.65
24,26,1,10.72
25,26,1,9.44
26,26,1,8.91
27,26,1,8.45
28,26,1,8.86
29,26,1,7.92
30,26,1,9.69
31,26,1,9.73
32,26,1,8.95
33,26,1,7.21
34,26,1,8.25
35,26,1,6.14
36,26,1,7.23
37,26,1,7.72
38,26,1,8.23
39,26,1,9.44
40,26,1,9.15
41,26,1,8.24
42,26,1,8.45
43,26,1,9.4
44,26,1,8.94
45,26,1,8.0
46,26,1,9.16
47,26,1,8.75
48,26,1,9.44
49,26,1,7.69
50,26,1,7.7
51,26,1,8.37
52,26,1,7.61
53,26,1,8.58
54,26,1,7.91
55,26,1,9.15
56,26,1,9.12
57,26,1,10.06
58,26,1,8.39
59,26,1,8.98
60,26,1,9.6
61,26,1,9.42
62,26,1,8.73
63,26,1,7.48
64,26,1,10.82
65,26,1,11.02
66,26,1,8.53
67,26,1,9.36
68,26,1,10.63
69,26,1,7.94
70,26,1,9.16
71,26,1,10.43
72,26,1,9.66
73,26,1,8.75
74,26,1,8.3
75,26,1,11.52
76,26,1,9.14
77,26,1,10.45
78,26,1,8.83
79,26,1,8.52
80,26,1,9.84
81,26,1,8.41
82,26,1,8.83
83,26,1,8.86
84,26,1,8.02
85,26,1,8.54
86,26,1,9.11
87,26,1,7.54
88,26,1,8.86
89,26,1,8.17
90,26,1,8.5
91,26,1,8.33
92,26,1,7.06
93,26,1,7.2
94,26,1,7.79
95,26,1,6.34
96,26,1,7.91
97,26,1,7.32
98,26,1,7.5
99,26,1,7.59
0,27,1,7.18
1,27,1,7.79
2,27,1,6.69
3,27,1,7.12
4,27,1,6.74
5,27,1,9.04
6,27,1,7.04
7,27,1,9.9
8,27,1,9.59
9,27,1,6.61
10,27,1,8.08
11,27,1,8.64
12,27,1,9.48
13,27,1,9.05
14,27,1,8.17
15,27,1,8.23
16,27,1,10.06
17,27,1,7.64
18,27,1,9.22
19,27,1,8.96
20,27,1,7.86
21,27,1,9.26
22,27,1,9.43
23,27,1,9.04
24,27,1,8.08
25,27,1,9.78
26,27,1,7.95
27,27,1,8.36
28,27,1,7.37
29,27,1,9.4
30,27,1,8.34
31,27,1,8.64
32,27,1,7.48
33,27,1,8.61
34,27,1,9.36
35,27,1,7.62
36,27,1,8.51
37,27,1,8.78
38,27,1,7.79
39,27,1,9.89
40,27,1,8.13
41,27,1,9.66
42,27,1,6.67
43,27,1,8.41
44,27,1,9.44
45,27,1,7.2
46,27,1,8.6
47,27,1,9.07
48,27,1,9.37
49,27,1,8.69
50,27,1,8.2
51,27,1,9.07
52,27,1,9.79
53,27,1,8.08
54,27,1,7.82
55,27,1,7.41
56,27,1,8.94
57,27,1,10.85
58,27,1,8.76
59,27,1,9.01
60,27,1,9.29
61,27,1,10.65
62,27,1,9.26
63,27,1,9.75
64,27,1,7.14
65,27,1,9.28
66,27,1,9.46
67,27,1,9.07
68,27,1,10.85
69,27,1,10.17
70,27,1,9.3
71,27,1,9.02
72,27,1,9.33
73,27,1,11.06
74,27,1,10.5
75,27,1,9.61
76,27,1,10.35
77,27,1,8.12
78,27,1,8.56
79,27,1,10.02
80,27,1,10.26
81,27,1,8.95
82,27,1,9.49
83,27,1,9.06
84,27,1,9.06
85,27,1,7.68
86,27,1,9.41
87,27,1,6.87
88,27,1,7.86
89,27,1,9.59
90,27,1,5.63
91,27,1,6.44
92,27,1,6.76
93,27,1,10.38
